tm,stnId,avgTa,minTa,maxTa,sumRn,avgRhm,sumSsHr
2021-09-25,216,15.1,13.9,17.3,2.4,93.3,0.0
2021-09-26,216,15.3,13.7,20.0,2.3,83.8,5.4
2021-09-27,216,15.2,12.4,20.1,0.0,86.8,3.6
2021-09-28,216,15.8,12.4,20.9,0.0,90.3,3.0
2021-09-29,216,17.6,14.7,20.7,12.5,92.3,0.1
2021-09-30,216,16.3,11.9,22.4,0.7,87.8,7.7
2021-10-01,216,15.9,8.4,26.0,0.0,76.1,8.5
2021-10-02,216,16.1,11.0,22.8,2.4,75.9,7.4
2021-10-03,216,18.5,9.1,26.9,0.0,59.1,8.3
2021-10-04,216,21.2,17.0,23.5,0.0,53.5,1.0
2021-10-05,216,19.8,14.3,25.3,0.0,68.6,8.2
2021-10-06,216,14.8,13.7,16.2,5.5,97.3,0.0
2021-10-07,216,16.5,13.7,20.1,0.0,88.8,2.2
2021-10-08,216,15.3,13.7,17.6,3.5,96.0,0.0
2021-10-09,216,16.8,15.2,18.1,7.1,98.1,0.0
2021-10-10,216,20.4,14.7,24.1,0.0,75.9,5.4
2021-10-11,216,12.1,10.3,19.7,24.2,94.6,0.0
2021-10-12,216,11.2,10.1,12.1,10.0,93.1,0.0
2021-10-13,216,12.7,11.2,15.8,0.0,92.4,0.7
2021-10-14,216,15.4,10.4,22.7,0.0,78.1,8.0
2021-10-15,216,13.2,11.4,14.8,10.4,94.0,0.0
2021-10-16,216,9.4,3.5,12.8,12.2,72.4,0.1
2021-10-17,216,2.3,-1.8,9.0,0.0,63.6,8.2
2021-10-18,216,5.0,-2.9,14.5,0.0,66.5,8.1
2021-10-19,216,6.7,3.5,12.6,0.4,75.5,3.7
2021-10-20,216,5.8,2.8,11.1,0.0,80.3,5.7
2021-10-21,216,5.7,-0.4,13.0,0.0,80.9,6.9
2021-10-22,216,4.8,1.6,9.5,4.1,90.8,1.0
2021-10-23,216,5.3,-0.6,14.6,0.0,76.8,7.5
2021-10-24,216,5.1,-1.4,16.0,0.0,66.1,7.8
2021-10-25,216,5.7,-1.3,16.0,0.0,73.3,7.7
2021-10-26,216,7.5,-1.3,17.4,0.0,69.4,7.8
2021-10-27,216,10.3,4.9,15.6,0.0,58.3,7.4
2021-10-28,216,6.6,-0.1,13.7,0.0,71.8,7.2
2021-10-29,216,5.7,1.1,12.6,0.0,83.5,2.0
2021-10-30,216,7.0,1.0,13.9,0.0,79.0,6.0
2021-10-31,216,7.4,0.6,16.9,0.0,76.6,5.2
2021-11-01,216,8.1,2.3,14.2,0.0,69.6,7.2
2021-11-02,216,7.1,-0.1,14.1,0.0,78.9,6.2
2021-11-03,216,8.2,3.8,14.3,0.0,82.9,2.9
2021-11-04,216,7.5,2.5,15.0,0.0,69.4,7.1
2021-11-05,216,6.9,0.1,15.8,0.0,78.3,6.1
2021-11-06,216,7.0,0.6,14.1,0.0,82.4,3.9
2021-11-07,216,8.6,2.3,14.6,0.1,81.9,3.0
2021-11-08,216,7.6,2.4,14.3,17.4,77.1,0.0
2021-11-09,216,2.3,0.7,4.4,0.0,75.9,0.6
2021-11-10,216,1.2,-0.8,3.2,0.0,66.8,6.9
2021-11-11,216,1.5,-0.9,4.3,0.0,57.5,6.6
2021-11-12,216,0.5,-2.1,4.5,0.0,50.1,7.1
2021-11-13,216,4.7,-2.3,9.5,0.0,53.4,7.1
2021-11-14,216,7.6,4.8,11.2,0.0,65.6,1.7
2021-11-15,216,5.8,0.9,13.0,0.0,60.3,6.4
2021-11-16,216,3.7,-1.8,11.3,0.0,60.3,7.1
2021-11-17,216,3.0,-4.9,11.4,0.0,52.8,7.1
2021-11-18,216,8.3,3.4,11.2,0.0,66.9,4.8
2021-11-19,216,8.9,3.2,13.9,0.0,67.5,5.9
2021-11-20,216,5.6,-0.5,14.8,0.0,79.6,6.9
2021-11-21,216,6.8,1.2,12.6,0.0,71.1,2.2
2021-11-22,216,0.8,-4.1,9.4,0.0,51.0,4.4
2021-11-23,216,-3.5,-6.2,-0.8,0.0,51.4,6.9
2021-11-24,216,0.5,-3.9,3.5,0.0,60.5,5.5
2021-11-25,216,3.4,-1.9,7.3,0.0,54.1,6.8
2021-11-26,216,0.1,-2.9,4.7,0.0,50.5,6.3
2021-11-27,216,-1.6,-7.4,6.6,0.0,59.1,6.9
2021-11-28,216,0.7,-7.1,12.4,0.0,48.5,6.9
2021-11-29,216,4.5,-3.3,11.9,0.0,31.6,6.8
2021-11-30,216,2.7,-2.5,7.9,14.1,77.5,0.0
2021-12-01,216,-5.3,-7.4,-2.4,0.0,48.1,6.8
2021-12-02,216,-1.9,-7.4,2.2,0.0,43.8,6.8
2021-12-03,216,-0.8,-5.8,2.5,0.0,48.6,6.7
2021-12-04,216,-2.3,-6.2,2.8,0.0,44.8,6.7
2021-12-05,216,-2.1,-8.3,6.6,0.0,70.3,6.8
2021-12-06,216,0.4,-6.4,10.0,0.0,69.8,6.8
2021-12-07,216,1.1,-4.2,7.6,1.7,84.0,3.8
2021-12-08,216,1.1,-3.3,8.8,0.0,79.4,6.2
2021-12-09,216,1.0,-5.5,8.6,0.0,79.8,3.7
2021-12-10,216,4.0,-2.5,11.7,0.0,80.5,4.1
2021-12-11,216,4.1,-0.7,10.8,0.0,69.6,5.7
2021-12-12,216,0.2,-6.3,4.4,0.0,47.6,6.1
2021-12-13,216,-4.0,-9.3,3.1,0.0,35.0,6.9
2021-12-14,216,-0.7,-6.0,2.3,0.0,66.4,6.8
2021-12-15,216,3.3,1.5,4.9,0.0,76.6,0.4
2021-12-16,216,3.5,1.3,7.3,0.0,50.3,3.0
2021-12-17,216,-6.9,-13.5,2.6,0.0,40.5,6.9
2021-12-18,216,-7.8,-14.6,-3.9,0.0,49.3,6.9
2021-12-19,216,-3.5,-7.0,-1.7,0.0,51.5,6.9
2021-12-20,216,2.8,-2.1,5.0,0.0,65.4,5.0
2021-12-21,216,3.3,-2.8,7.8,0.0,62.9,6.3
2021-12-22,216,-1.8,-6.7,6.4,0.0,72.1,6.8
2021-12-23,216,-2.5,-7.9,4.4,0.0,64.0,6.8
2021-12-24,216,-0.9,-5.3,5.5,0.0,70.3,3.0
2021-12-25,216,-9.4,-15.0,-2.9,0.0,45.1,6.8
2021-12-26,216,-13.6,-16.6,-9.9,0.0,32.6,6.9
2021-12-27,216,-8.8,-14.6,-4.8,0.0,46.5,6.9
2021-12-28,216,-3.7,-8.6,1.7,0.0,48.4,6.8
2021-12-29,216,-1.1,-4.0,1.6,0.0,63.6,2.0
2021-12-30,216,-7.1,-9.9,-3.7,0.0,47.5,6.7
2021-12-31,216,-9.9,-12.8,-5.6,0.0,31.5,6.9
2022-01-01,216,-8.1,-16.4,2.3,0.0,42.9,6.9
2022-01-02,216,-3.1,-9.3,0.6,0.0,54.4,5.2
2022-01-03,216,-5.1,-10.6,-0.1,0.0,45.5,6.9
2022-01-04,216,-3.8,-10.2,1.9,0.0,48.1,6.9
2022-01-05,216,-5.1,-12.1,1.0,0.0,79.9,5.0
2022-01-06,216,-4.1,-9.4,2.5,0.0,68.0,6.9
2022-01-07,216,-5.3,-12.9,5.5,0.0,48.3,6.9
2022-01-08,216,-2.1,-9.2,3.9,0.0,51.5,6.8
2022-01-09,216,-1.0,-5.9,4.0,0.0,69.3,4.9
2022-01-10,216,-2.0,-8.9,6.9,0.0,58.5,5.6
2022-01-11,216,-7.4,-12.4,-2.6,0.0,48.3,6.8
2022-01-12,216,-9.1,-13.6,-3.3,0.0,35.4,6.8
2022-01-13,216,-9.8,-12.7,-7.1,0.0,40.4,6.8
2022-01-14,216,-8.0,-15.3,2.1,0.0,39.4,6.8
2022-01-15,216,-2.8,-10.4,3.4,0.0,50.8,4.0
2022-01-16,216,-3.4,-9.6,0.4,0.0,48.6,5.3
2022-01-17,216,-7.8,-10.5,-4.1,0.0,37.6,6.8
2022-01-18,216,-8.6,-13.3,-1.9,0.0,38.0,6.9
2022-01-19,216,-6.6,-13.5,-0.5,0.1,60.9,3.7
2022-01-20,216,-7.5,-11.7,-2.3,0.0,72.0,6.6
2022-01-21,216,-7.6,-15.5,2.6,0.0,72.5,7.0
2022-01-22,216,-1.8,-10.9,4.9,0.0,73.9,5.1
2022-01-23,216,0.4,-2.4,6.4,0.0,83.4,4.7
2022-01-24,216,-2.6,-4.8,-1.7,0.0,85.4,0.0
2022-01-25,216,-1.7,-4.4,0.8,0.0,81.9,0.3
2022-01-26,216,-1.5,-4.7,2.5,0.0,60.5,7.0
2022-01-27,216,-3.2,-8.9,5.1,0.0,59.8,7.0
2022-01-28,216,-4.6,-9.6,1.9,0.0,43.5,7.1
2022-01-29,216,-4.9,-8.5,0.7,0.0,32.3,7.1
2022-01-30,216,-6.2,-13.9,2.2,0.0,41.9,7.1
2022-01-31,216,-5.3,-13.3,1.7,0.0,41.0,7.1
2022-02-01,216,-5.7,-7.5,-2.6,0.6,68.6,1.4
2022-02-02,216,-6.5,-10.2,-2.0,0.0,51.6,6.9
2022-02-03,216,-6.2,-9.9,-1.5,0.0,42.9,7.2
2022-02-04,216,-7.8,-11.1,-3.1,0.0,40.6,7.2
2022-02-05,216,-10.7,-14.5,-6.0,0.0,44.3,7.2
2022-02-06,216,-7.8,-13.0,-2.2,0.0,41.9,7.2
2022-02-07,216,-5.5,-12.8,0.5,0.0,40.5,6.6
2022-02-08,216,-5.3,-11.3,2.2,0.0,42.9,4.3
2022-02-09,216,-4.2,-13.3,4.7,0.0,59.8,7.3
2022-02-10,216,-2.2,-7.1,6.1,0.0,59.3,7.2
2022-02-11,216,-2.3,-10.3,6.1,0.0,47.9,7.4
2022-02-12,216,-0.2,-4.0,5.4,0.0,56.6,7.2
2022-02-13,216,-0.8,-4.7,5.1,0.2,80.5,2.5
2022-02-14,216,-0.6,-5.8,5.6,0.0,69.6,3.7
2022-02-15,216,-7.2,-11.5,-2.7,0.0,53.8,7.6
2022-02-16,216,-11.3,-13.9,-6.4,0.0,37.5,7.9
2022-02-17,216,-11.0,-16.0,-3.7,0.0,47.6,7.9
2022-02-18,216,-5.5,-15.7,3.4,0.0,43.5,7.9
2022-02-19,216,-2.7,-7.2,0.3,0.0,47.5,3.3
2022-02-20,216,-9.2,-13.0,-4.3,0.0,41.1,8.1
2022-02-21,216,-6.6,-12.0,-1.5,0.0,48.3,7.3
2022-02-22,216,-7.9,-11.4,-3.3,0.0,42.8,8.1
2022-02-23,216,-8.6,-14.4,-3.2,0.0,36.9,8.3
2022-02-24,216,-6.0,-14.6,1.4,0.0,34.3,8.3
2022-02-25,216,-0.5,-5.4,4.6,0.0,47.6,8.3
2022-02-26,216,2.2,-3.5,7.4,2.0,53.3,7.6
2022-02-27,216,0.2,-5.2,5.3,0.0,39.5,8.3
2022-02-28,216,2.6,-2.4,8.8,0.0,39.4,5.6
2022-03-01,216,4.0,-2.6,8.7,0.0,56.8,5.0
2022-03-02,216,0.7,-6.3,7.3,0.0,45.8,8.4
2022-03-03,216,1.8,-3.2,7.7,0.0,40.1,8.6
2022-03-04,216,4.8,-5.6,11.6,0.0,38.1,8.6
2022-03-05,216,-0.5,-4.5,5.4,0.0,29.6,8.8
2022-03-06,216,-2.7,-7.1,4.4,0.0,36.9,8.9
2022-03-07,216,-0.5,-9.5,7.9,0.0,34.0,8.8
2022-03-08,216,2.9,-4.5,9.8,0.0,38.4,8.9
2022-03-09,216,2.2,-4.5,10.4,0.0,61.5,9.1
2022-03-10,216,6.9,-3.9,15.0,0.0,36.1,8.3
2022-03-11,216,9.5,1.4,15.2,0.0,44.0,8.1
2022-03-12,216,9.4,-0.6,16.5,0.0,67.4,7.9
2022-03-13,216,7.3,2.4,13.0,30.5,92.4,0.0
2022-03-14,216,5.7,2.6,12.4,5.7,85.9,2.1
2022-03-15,216,8.5,-0.4,16.2,0.0,45.0,9.4
2022-03-16,216,9.0,4.2,17.2,0.0,47.6,8.3
2022-03-17,216,2.1,0.0,5.0,4.0,95.0,0.0
2022-03-18,216,-0.7,-1.5,0.6,9.2,94.1,0.0
2022-03-19,216,-1.3,-2.4,0.3,10.6,93.5,0.0
2022-03-20,216,-0.2,-2.7,3.5,0.0,77.3,2.0
2022-03-21,216,0.1,-7.1,6.6,0.0,76.3,7.7
2022-03-22,216,0.7,-3.6,5.5,0.0,67.1,9.7
2022-03-23,216,0.5,-4.4,5.3,0.0,65.3,0.9
2022-03-24,216,4.9,-1.2,9.3,0.0,66.3,5.1
2022-03-25,216,10.3,2.1,18.3,11.3,54.0,4.3
2022-03-26,216,9.2,5.1,14.5,18.3,84.8,2.3
2022-03-27,216,6.4,0.6,12.0,0.0,46.8,9.8
2022-03-28,216,2.6,-4.4,10.6,0.0,50.6,9.9
2022-03-29,216,6.8,-4.2,15.1,0.0,46.1,9.9
2022-03-30,216,7.3,0.0,16.6,5.3,63.5,7.1
2022-03-31,216,1.8,-1.0,3.9,1.5,95.0,0.0
2022-04-01,216,1.5,-2.3,7.3,0.0,81.8,3.9
2022-04-02,216,3.4,-3.0,11.5,0.0,59.5,8.2
2022-04-03,216,4.4,-3.3,13.1,0.0,60.3,9.6
2022-04-04,216,7.0,-2.9,16.4,0.0,46.4,10.1
2022-04-05,216,10.5,2.6,16.6,0.0,20.4,10.1
2022-04-06,216,10.8,5.3,16.8,0.0,37.4,10.1
2022-04-07,216,9.2,3.6,14.6,0.0,40.6,6.9
2022-04-08,216,10.2,-1.8,18.2,0.0,42.0,10.2
2022-04-09,216,16.6,10.9,22.9,0.0,37.0,9.9
2022-04-10,216,18.0,11.2,25.1,0.0,25.5,10.1
2022-04-11,216,18.1,10.8,24.3,0.0,40.0,9.9
2022-04-12,216,17.2,7.3,26.2,0.0,59.1,10.3
2022-04-13,216,3.7,2.4,7.6,7.7,94.6,0.0
2022-04-14,216,2.7,2.0,3.1,0.0,92.8,0.0
2022-04-15,216,4.0,-0.5,9.9,0.0,75.4,7.2
2022-04-16,216,7.7,-3.2,15.6,0.0,47.6,10.2
2022-04-17,216,11.2,1.9,18.5,0.0,28.4,10.3
2022-04-18,216,12.1,6.0,17.7,0.0,31.6,4.0
2022-04-19,216,11.8,2.1,19.3,0.0,35.0,9.6
2022-04-20,216,13.6,6.1,20.1,0.0,28.5,10.3
2022-04-21,216,12.9,8.7,16.1,0.0,33.4,2.0
2022-04-22,216,15.6,9.8,20.2,0.0,59.1,8.9
2022-04-23,216,14.4,8.6,19.4,0.0,57.8,8.8
2022-04-24,216,17.7,9.7,25.6,0.0,45.0,10.1
2022-04-25,216,19.2,11.7,25.8,0.0,41.6,6.8
2022-04-26,216,15.0,11.7,20.0,14.3,83.1,1.9
2022-04-27,216,10.9,6.9,16.4,0.0,60.1,10.5
2022-04-28,216,9.2,4.5,17.1,0.0,81.5,8.0
2022-04-29,216,4.2,1.9,7.0,12.2,90.6,0.0
2022-04-30,216,8.3,2.2,14.0,0.0,66.8,7.3
2022-05-01,216,8.8,1.9,14.5,0.0,43.9,9.5
2022-05-02,216,5.2,1.2,12.9,4.0,74.6,5.8
2022-05-03,216,10.6,-0.5,18.6,0.0,51.1,9.7
2022-05-04,216,17.1,9.9,23.7,0.0,33.8,10.9
2022-05-05,216,17.2,10.0,24.6,0.0,39.4,11.0
2022-05-06,216,18.3,10.5,26.1,0.0,47.9,11.1
2022-05-07,216,10.3,4.3,16.0,0.0,77.0,1.3
2022-05-08,216,8.5,1.5,13.3,0.0,63.0,0.1
2022-05-09,216,10.9,4.3,18.0,0.0,57.9,10.3
2022-05-10,216,10.9,1.1,20.7,0.0,52.4,8.1
2022-05-11,216,15.7,6.5,24.1,0.0,54.9,8.3
2022-05-12,216,13.8,9.4,18.9,0.0,75.1,3.1
2022-05-13,216,9.1,5.7,14.1,4.0,92.4,0.5
2022-05-14,216,11.2,4.6,17.1,0.0,54.8,11.7
2022-05-15,216,11.3,4.2,18.6,0.0,45.0,10.8
2022-05-16,216,13.1,6.8,20.0,0.0,38.3,11.6
2022-05-17,216,15.2,8.3,22.7,0.3,50.1,10.6
2022-05-18,216,18.7,7.6,22.7,0.0,41.1,8.7
2022-05-19,216,17.5,14.5,21.2,0.0,30.5,4.7
2022-05-20,216,18.5,14.2,24.6,0.0,37.6,11.0
2022-05-21,216,18.8,12.8,24.9,0.0,47.9,12.1
2022-05-22,216,18.0,11.5,25.1,0.0,63.3,10.0
2022-05-23,216,18.6,8.6,28.1,0.0,62.4,11.8
2022-05-24,216,18.9,12.5,28.9,0.9,62.9,9.6
2022-05-25,216,19.0,9.7,27.5,0.2,61.6,9.9
2022-05-26,216,15.8,11.2,20.8,0.8,48.9,11.9
2022-05-27,216,15.2,11.4,19.5,0.0,58.3,3.0
2022-05-28,216,19.4,8.0,27.1,0.0,49.1,12.3
2022-05-29,216,20.4,12.5,28.0,0.0,33.3,12.3
2022-05-30,216,17.9,11.8,24.1,0.0,62.1,2.1
2022-05-31,216,18.3,10.8,24.6,0.0,42.4,12.5
2022-06-01,216,19.5,12.7,27.3,0.0,30.4,11.8
2022-06-02,216,19.2,9.6,27.5,0.0,39.1,12.2
2022-06-03,216,15.6,12.2,22.0,0.0,79.3,7.7
2022-06-04,216,16.6,9.6,27.1,0.0,76.5,8.7
2022-06-05,216,14.7,12.5,18.7,0.7,80.8,0.5
2022-06-06,216,11.9,9.4,13.9,15.6,94.1,0.1
2022-06-07,216,9.8,8.0,12.2,0.0,93.9,0.1
2022-06-08,216,11.7,8.1,16.3,0.0,86.9,2.0
2022-06-09,216,14.2,9.6,20.2,3.1,87.3,2.1
2022-06-10,216,17.7,10.1,25.4,0.0,78.4,7.1
2022-06-11,216,14.9,12.5,18.6,0.0,86.5,1.9
2022-06-12,216,15.6,9.9,21.8,0.0,83.4,6.1
2022-06-13,216,15.3,13.0,20.3,0.0,74.9,7.0
2022-06-14,216,11.9,9.6,13.7,8.2,89.4,0.0
2022-06-15,216,14.2,10.0,18.8,11.2,88.9,1.0
2022-06-16,216,17.1,12.7,21.6,0.0,71.3,7.3
2022-06-17,216,20.3,12.4,28.0,0.0,67.3,12.7
2022-06-18,216,22.6,16.2,29.2,0.0,67.4,7.5
2022-06-19,216,23.2,18.6,29.7,0.0,69.3,8.0
2022-06-20,216,21.7,15.7,29.8,0.0,77.3,9.1
2022-06-21,216,22.7,16.0,29.0,0.5,76.6,8.7
2022-06-22,216,23.9,16.6,33.4,0.0,71.4,10.9
2022-06-23,216,22.4,16.9,28.8,27.1,82.6,3.7
2022-06-24,216,22.3,20.1,25.9,18.5,73.0,5.4
2022-06-25,216,23.8,16.2,29.9,0.0,60.0,12.1
2022-06-26,216,24.5,21.8,28.3,0.3,72.9,2.7
2022-06-27,216,23.4,20.9,26.7,83.5,81.6,2.1
2022-06-28,216,24.5,21.7,26.7,0.7,70.1,0.0
2022-06-29,216,24.5,22.2,26.9,4.6,73.4,0.4
2022-06-30,216,22.4,19.7,26.8,13.9,85.8,2.3
2022-07-01,216,25.1,19.8,31.7,0.0,70.5,11.8
2022-07-02,216,24.8,17.7,33.0,0.0,74.0,10.1
2022-07-03,216,25.5,19.3,32.9,0.0,67.6,11.5
2022-07-04,216,23.3,19.5,28.9,0.0,81.8,4.9
2022-07-05,216,22.9,18.7,29.4,0.0,81.6,7.5
2022-07-06,216,23.0,20.6,27.6,3.4,88.5,2.0
2022-07-07,216,26.0,21.8,30.2,0.0,73.3,5.5
2022-07-08,216,24.7,20.1,28.8,4.9,75.5,6.2
2022-07-09,216,23.6,20.2,28.2,0.0,83.1,2.4
2022-07-10,216,22.5,20.5,27.3,0.0,88.6,5.4
2022-07-11,216,21.1,18.5,26.4,37.2,90.4,1.7
2022-07-12,216,19.4,17.6,24.3,0.2,89.5,0.6
2022-07-13,216,20.9,18.6,23.8,34.7,90.1,0.7
2022-07-14,216,22.9,18.6,27.9,3.1,83.0,4.6
2022-07-15,216,22.1,16.7,28.8,0.8,75.9,10.3
2022-07-16,216,20.9,16.3,28.1,0.0,81.9,5.7
2022-07-17,216,21.5,16.8,26.0,0.0,77.8,5.9
2022-07-18,216,21.0,18.3,24.7,1.1,84.6,1.2
2022-07-19,216,23.4,18.0,30.0,0.0,72.8,8.2
2022-07-20,216,23.6,19.4,28.8,0.2,71.0,7.8
2022-07-21,216,19.2,18.5,20.9,33.8,96.4,0.0
2022-07-22,216,18.8,17.3,22.9,12.5,95.3,0.9
2022-07-23,216,20.3,16.3,26.3,4.1,85.6,3.5
2022-07-24,216,21.2,18.3,26.5,12.3,88.8,2.0
2022-07-25,216,23.3,19.1,29.8,0.0,83.6,8.3
2022-07-26,216,22.6,18.0,29.7,0.0,83.3,8.8
2022-07-27,216,21.3,14.6,27.7,0.0,81.4,7.7
2022-07-28,216,21.3,18.4,25.9,3.3,90.9,2.1
2022-07-29,216,24.2,20.6,31.7,0.0,86.0,7.6
2022-07-30,216,22.3,18.7,26.6,0.0,89.4,2.2
2022-07-31,216,22.9,21.4,25.6,5.0,90.9,0.0
2022-08-01,216,24.7,22.2,27.5,0.7,79.5,0.3
2022-08-02,216,24.8,22.6,30.0,0.7,82.4,2.2
2022-08-03,216,24.1,21.8,26.3,1.8,80.5,0.4
2022-08-04,216,24.0,20.1,29.6,0.0,80.1,8.3
2022-08-05,216,25.6,20.6,30.4,0.0,75.0,8.5
2022-08-06,216,26.2,22.2,31.3,0.0,73.6,8.2
2022-08-07,216,26.7,21.7,31.5,0.0,74.4,9.8
2022-08-08,216,24.6,22.9,28.0,2.1,79.1,0.3
2022-08-09,216,23.7,22.2,25.5,19.6,82.0,0.0
2022-08-10,216,21.9,18.8,24.1,69.0,92.8,0.1
2022-08-11,216,22.1,21.1,23.2,32.1,92.1,0.0
2022-08-12,216,24.4,17.9,31.3,0.0,71.0,10.9
2022-08-13,216,21.8,15.6,26.1,2.3,85.0,1.4
2022-08-14,216,23.2,21.0,26.7,13.2,91.5,1.3
2022-08-15,216,24.8,22.1,26.3,0.6,75.4,0.0
2022-08-16,216,23.8,20.5,28.9,3.7,73.9,6.0
2022-08-17,216,20.2,18.2,25.3,13.0,90.9,2.2
2022-08-18,216,21.5,17.4,27.9,0.0,81.4,7.2
2022-08-19,216,22.1,16.8,25.4,10.5,78.5,0.8
2022-08-20,216,21.3,18.4,27.0,7.8,94.3,1.3
2022-08-21,216,21.5,16.8,27.4,0.0,78.3,9.1
2022-08-22,216,22.5,15.6,28.4,0.0,75.0,6.8
2022-08-23,216,20.4,17.6,23.7,3.5,87.9,0.1
2022-08-24,216,17.5,16.0,19.1,1.5,85.4,0.0
2022-08-25,216,18.6,14.5,22.7,0.0,78.0,1.7
2022-08-26,216,19.5,13.3,24.8,0.0,70.3,7.0
2022-08-27,216,17.9,11.3,24.6,0.0,65.3,7.9
2022-08-28,216,15.5,8.8,22.6,0.0,78.0,9.6
2022-08-29,216,14.7,11.5,18.8,2.1,86.6,0.0
2022-08-30,216,15.7,14.1,17.2,60.0,97.8,0.0
2022-08-31,216,16.2,15.1,17.5,26.0,96.5,0.0
2022-09-01,216,17.0,11.8,23.8,0.0,87.4,4.7
2022-09-02,216,16.2,10.2,21.7,0.0,85.0,2.6
2022-09-03,216,17.0,14.9,20.2,0.7,86.3,1.1
2022-09-04,216,19.4,15.2,23.8,3.6,90.8,0.0
2022-09-05,216,19.5,15.2,24.7,45.0,91.3,0.0
2022-09-06,216,17.4,14.6,21.3,83.4,74.0,3.2
2022-09-07,216,17.6,11.0,25.0,0.0,60.8,9.8
2022-09-08,216,15.9,8.7,24.1,0.0,78.0,9.7
2022-09-09,216,14.8,7.7,23.3,0.0,74.4,8.9
2022-09-10,216,16.1,9.8,22.2,0.0,80.0,5.7
2022-09-11,216,17.5,16.2,20.8,0.0,86.6,0.8
2022-09-12,216,18.7,15.1,23.9,0.0,85.0,0.5
2022-09-13,216,18.1,15.5,21.6,0.0,85.3,1.0
2022-09-14,216,17.8,16.1,21.0,0.0,83.1,4.6
2022-09-15,216,18.4,16.1,23.8,0.0,82.4,8.0
2022-09-16,216,19.7,15.4,25.0,0.0,87.4,1.4
2022-09-17,216,22.6,16.4,29.4,0.0,82.0,7.7
2022-09-18,216,19.9,18.2,22.5,4.1,92.9,0.0
2022-09-19,216,15.9,13.0,20.3,54.0,88.0,0.3
2022-09-20,216,11.8,9.4,14.4,0.0,80.9,0.9
2022-09-21,216,11.6,5.7,19.7,0.0,76.5,9.4
2022-09-22,216,12.7,4.4,21.2,0.0,80.8,8.2
2022-09-23,216,14.5,10.4,21.9,0.0,68.4,7.9
2022-09-24,216,13.5,7.8,21.2,0.0,59.8,9.6
2022-09-25,216,12.7,7.5,19.9,0.0,78.4,2.1
2022-09-26,216,13.8,7.3,23.8,0.0,77.0,5.2
2022-09-27,216,13.7,8.2,22.0,0.0,83.3,9.4
2022-09-28,216,13.1,4.7,22.9,0.0,78.5,6.6
2022-09-29,216,14.2,5.1,26.5,0.0,71.1,8.7
2022-09-30,216,13.9,4.6,27.0,0.0,65.4,9.3
2022-10-01,216,15.3,5.4,26.9,0.0,66.0,9.0
2022-10-02,216,13.2,6.4,19.0,2.9,83.8,0.7
2022-10-03,216,19.9,14.6,22.0,1.6,81.4,0.0
2022-10-04,216,14.0,9.1,21.1,44.7,93.0,0.0
2022-10-05,216,9.6,8.3,12.0,2.4,94.6,0.3
2022-10-06,216,10.5,9.1,13.1,0.0,94.0,0.0
2022-10-07,216,8.9,7.3,12.0,9.3,91.5,0.0
2022-10-08,216,8.5,4.9,12.9,0.0,85.4,3.4
2022-10-09,216,9.7,4.9,15.1,1.6,87.4,3.2
2022-10-10,216,6.0,3.5,9.7,2.4,72.6,5.4
2022-10-11,216,6.9,2.2,15.8,0.0,71.3,8.5
2022-10-12,216,7.5,-0.1,16.6,0.0,82.0,7.9
2022-10-13,216,9.6,2.6,19.1,0.0,83.8,8.3
2022-10-14,216,11.4,4.2,19.4,0.0,82.3,5.7
2022-10-15,216,13.9,7.6,21.1,0.0,82.4,7.6
2022-10-16,216,15.1,12.2,20.4,0.0,73.9,1.7
2022-10-17,216,10.6,3.9,16.4,0.0,48.0,5.8
2022-10-18,216,4.7,-1.4,13.4,0.0,65.5,8.2
2022-10-19,216,4.6,-2.4,14.0,0.0,66.5,8.2
2022-10-20,216,7.9,-2.4,21.0,0.0,59.0,8.1
2022-10-21,216,12.2,3.5,20.4,0.0,35.5,4.9
2022-10-22,216,13.9,7.5,19.9,0.0,32.8,7.9
2022-10-23,216,7.8,5.4,12.8,2.0,88.5,1.7
2022-10-24,216,4.1,0.0,8.5,2.1,84.5,3.0
2022-10-25,216,4.2,1.2,7.4,0.6,89.0,1.1
2022-10-26,216,6.3,-0.8,15.1,0.0,73.6,6.8
2022-10-27,216,8.0,1.4,17.8,0.0,72.4,7.6
2022-10-28,216,7.5,4.7,8.8,0.0,94.0,0.0
2022-10-29,216,8.1,4.7,14.3,0.0,88.3,3.4
2022-10-30,216,7.1,4.0,10.8,0.1,91.9,0.9
2022-10-31,216,8.2,4.0,14.8,0.0,81.9,3.5
2022-11-01,216,8.2,2.4,17.0,0.0,74.6,6.4
2022-11-02,216,6.7,-1.4,18.4,0.0,56.4,7.3
2022-11-03,216,7.0,1.1,12.5,0.0,58.3,1.9
2022-11-04,216,2.5,-2.9,10.2,0.0,53.6,7.3
2022-11-05,216,2.7,-5.7,10.7,0.0,36.4,7.2
2022-11-06,216,4.6,-1.4,12.9,0.0,55.8,7.2
2022-11-07,216,5.3,-2.2,13.8,0.0,59.6,6.5
2022-11-08,216,7.3,1.2,15.0,0.0,64.4,7.2
2022-11-09,216,7.4,-0.8,17.6,0.0,55.8,7.2
2022-11-10,216,9.6,4.7,17.4,0.0,63.3,6.1
2022-11-11,216,9.3,4.2,16.5,0.0,79.0,4.4
2022-11-12,216,12.2,3.5,19.8,6.9,80.1,6.6
